threshold	alignment_size	SNPs
98	1000	67108
98	750	59285
98	500	48770
98	250	39143
98	100	29573
98	75	26650
98	50	23881
98	25	18404
98	10000	162231
98	9750	160895
98	9500	159050
98	9250	157002
98	9000	155356
98	8750	154044
98	8500	152374
98	8250	149262
98	8000	147891
98	7750	146196
98	7500	143969
98	7250	141914
98	7000	140794
98	6750	139289
98	6500	135655
98	6250	133630
98	6000	132048
98	5750	128990
98	5500	126630
98	5250	124339
98	5000	121815
98	4750	119395
98	4500	116960
98	4250	115128
98	4000	112284
98	3750	109134
98	3500	107018
98	3250	103764
98	3000	100288
98	2750	97041
98	2500	93260
98	2250	89306
98	2000	85208
98	1750	80420
98	1500	74951
98	1250	71249
98	1000	66342
98	750	59597
98	500	51060
98	250	39665
98	100	30775
98	75	27941
98	50	25074
98	25	17350
98	10000	162731
98	9750	161622
98	9500	160258
98	9250	158159
98	9000	156574
98	8750	154959
98	8500	153187
98	8250	152030
98	8000	150519
98	7750	148722
98	7500	147154
98	7250	146062
98	7000	143482
98	6750	141765
98	6500	140109
98	6250	138379
98	6000	136229
98	5750	133048
98	5500	129946
98	5250	127551
98	5000	125219
98	4750	122082
98	4500	119069
98	4250	115571
98	4000	112997
98	3750	109746
98	3500	105299
98	3250	102700
98	3000	98820
98	2750	95128
98	2500	91784
98	2250	88922
98	2000	84857
98	1750	79861
98	1500	74592
98	1250	70453
98	1000	62692
98	750	54872
98	500	47651
98	250	39286
98	100	29757
98	75	26369
98	50	23688
98	25	18803
98	10000	162896
98	9750	161397
98	9500	160401
98	9250	159128
98	9000	157644
98	8750	156442
98	8500	154852
98	8250	152593
98	8000	150595
98	7750	149034
98	7500	147162
98	7250	145451
98	7000	143796
98	6750	141942
98	6500	139855
98	6250	137393
98	6000	134635
98	5750	132318
98	5500	130834
98	5250	128059
98	5000	125855
98	4750	124290
98	4500	121158
98	4250	119344
98	4000	115357
98	3750	112034
98	3500	108460
98	3250	106217
98	3000	103144
98	2750	99097
98	2500	95902
98	2250	90848
98	2000	86920
98	1750	83157
98	1500	78421
98	1250	73782
98	1000	66381
98	750	60875
98	500	50849
98	250	39013
98	100	30177
98	75	25257
98	50	23130
98	25	17875
98	10000	162745
98	9750	161416
98	9500	160246
98	9250	158123
98	9000	155488
98	8750	153785
98	8500	152088
98	8250	151038
98	8000	149843
98	7750	147871
98	7500	146139
98	7250	144655
98	7000	141981
98	6750	140335
98	6500	138309
98	6250	135775
98	6000	133403
98	5750	130940
98	5500	129309
98	5250	127352
98	5000	125374
98	4750	122524
98	4500	120077
98	4250	117535
98	4000	115523
98	3750	113426
98	3500	110537
98	3250	107635
98	3000	103778
98	2750	99758
98	2500	96976
98	2250	92788
98	2000	88587
98	1750	83707
98	1500	78475
98	1250	73593
98	1000	67660
98	750	61394
98	500	53857
98	250	40844
98	100	31129
98	75	26371
98	50	24163
98	25	18564
98	10000	162800
98	9750	161606
98	9500	160478
98	9250	158912
98	9000	157211
98	8750	155628
98	8500	153971
98	8250	152362
98	8000	150731
98	7750	148723
98	7500	146659
98	7250	143454
98	7000	141664
98	6750	139674
98	6500	138332
98	6250	136328
98	6000	134126
98	5750	131701
98	5500	129628
98	5250	127153
98	5000	124883
98	4750	122317
98	4500	119071
98	4250	116031
98	4000	113736
98	3750	109253
98	3500	106173
98	3250	103339
98	3000	100130
98	2750	96689
98	2500	93116
98	2250	89956
98	2000	86376
98	1750	82493
98	1500	78123
98	1250	72323
98	1000	65366
98	750	59521
98	500	50065
98	250	39287
98	100	28534
98	75	25626
98	50	24469
98	25	20569
98	10000	162446
98	9750	161270
98	9500	159590
98	9250	157054
98	9000	155663
98	8750	153926
98	8500	152415
98	8250	150868
98	8000	149184
98	7750	147807
98	7500	145963
98	7250	143874
98	7000	141667
98	6750	139796
98	6500	137794
98	6250	136328
98	6000	134871
98	5750	132477
98	5500	130629
98	5250	128516
98	5000	125940
98	4750	123428
98	4500	120122
98	4250	117802
98	4000	115219
98	3750	112684
98	3500	107894
98	3250	104368
98	3000	101432
98	2750	97750
98	2500	92704
98	2250	87069
98	2000	83679
98	1750	79129
98	1500	74310
98	1250	68676
98	1000	63519
98	750	57865
98	500	49807
98	250	36387
98	100	28626
98	75	26541
98	50	23099
98	25	17634
98	10000	162245
98	9750	161008
98	9500	159392
98	9250	157799
98	9000	156277
98	8750	154992
98	8500	152714
98	8250	150635
98	8000	149155
98	7750	147018
98	7500	145459
98	7250	143600
98	7000	141475
98	6750	139459
98	6500	137976
98	6250	135276
98	6000	133865
98	5750	132102
98	5500	130105
98	5250	127378
98	5000	125150
98	4750	122029
98	4500	119559
98	4250	115895
98	4000	113092
98	3750	108182
98	3500	104909
98	3250	102059
98	3000	99550
98	2750	97303
98	2500	95124
98	2250	91369
98	2000	86656
98	1750	82578
98	1500	78601
98	1250	73645
98	1000	67114
98	750	58487
98	500	50193
98	250	38169
98	100	28932
98	75	26146
98	50	24781
98	25	18628
98	10000	162697
98	9750	160773
98	9500	159686
98	9250	157796
98	9000	156149
98	8750	154405
98	8500	152938
98	8250	151301
98	8000	149316
98	7750	147136
98	7500	145211
98	7250	143756
98	7000	141764
98	6750	140020
98	6500	136790
98	6250	134683
98	6000	132728
98	5750	130197
98	5500	127829
98	5250	125101
98	5000	123112
98	4750	120445
98	4500	118707
98	4250	116102
98	4000	113295
98	3750	110676
98	3500	106168
98	3250	104223
98	3000	101535
98	2750	98690
98	2500	94958
98	2250	92726
98	2000	89464
98	1750	84771
98	1500	79429
98	1250	74093
98	1000	69022
98	750	62374
98	500	54422
98	250	41240
98	100	28957
98	75	26109
98	50	23364
98	25	18958
98	10000	162507
98	9750	160965
98	9500	159811
98	9250	157873
98	9000	156291
98	8750	154139
98	8500	151744
98	8250	150228
98	8000	148522
98	7750	146839
98	7500	145697
98	7250	143954
98	7000	141489
98	6750	139352
98	6500	137654
98	6250	136295
98	6000	134283
98	5750	132419
98	5500	129664
98	5250	127360
98	5000	125654
98	4750	122133
98	4500	119447
98	4250	117433
98	4000	115385
98	3750	112718
98	3500	110817
98	3250	107734
98	3000	104996
98	2750	101424
98	2500	95792
98	2250	90932
98	2000	87566
98	1750	83155
98	1500	77929
98	1250	72300
98	1000	66479
98	750	60937
98	500	50446
98	250	39103
98	100	31160
98	75	27227
98	50	24254
98	25	20880
97	10000	165983
97	9750	164220
97	9500	162890
97	9250	161849
97	9000	159827
97	8750	158179
97	8500	156357
97	8250	155270
97	8000	153406
97	7750	151655
97	7500	150222
97	7250	148057
97	7000	146520
97	6750	143967
97	6500	142565
97	6250	140775
97	6000	138120
97	5750	136091
97	5500	133940
97	5250	131281
97	5000	128993
97	4750	126742
97	4500	125281
97	4250	122008
97	4000	118644
97	3750	115946
97	3500	111828
97	3250	108258
97	3000	105231
97	2750	100414
97	2500	96884
97	2250	93443
97	2000	87991
97	1750	83231
97	1500	78486
97	1250	73748
97	1000	68613
97	750	60672
97	500	50019
97	250	40030
97	100	30270
97	75	27765
97	50	23881
97	25	18404
97	10000	165317
97	9750	163940
97	9500	162122
97	9250	159997
97	9000	158328
97	8750	156977
97	8500	155225
97	8250	152085
97	8000	150725
97	7750	148888
97	7500	146681
97	7250	144539
97	7000	143400
97	6750	141849
97	6500	138199
97	6250	136160
97	6000	134589
97	5750	131573
97	5500	129156
97	5250	126881
97	5000	124300
97	4750	121819
97	4500	119347
97	4250	117445
97	4000	114559
97	3750	111354
97	3500	109230
97	3250	105955
97	3000	102474
97	2750	99068
97	2500	95279
97	2250	91236
97	2000	87035
97	1750	82023
97	1500	76469
97	1250	72623
97	1000	67721
97	750	60789
97	500	52331
97	250	40376
97	100	31272
97	75	28935
97	50	25074
97	25	17350
97	10000	165860
97	9750	164746
97	9500	163396
97	9250	161288
97	9000	159676
97	8750	158041
97	8500	156251
97	8250	155037
97	8000	153490
97	7750	151645
97	7500	150049
97	7250	148914
97	7000	146346
97	6750	144547
97	6500	142859
97	6250	141092
97	6000	138936
97	5750	135709
97	5500	132593
97	5250	130161
97	5000	127789
97	4750	124529
97	4500	121469
97	4250	117949
97	4000	115335
97	3750	111999
97	3500	107526
97	3250	104876
97	3000	101054
97	2750	97274
97	2500	93911
97	2250	90981
97	2000	86936
97	1750	81789
97	1500	76435
97	1250	72129
97	1000	64342
97	750	56227
97	500	48891
97	250	40101
97	100	30495
97	75	27525
97	50	23688
97	25	18803
97	10000	165987
97	9750	164386
97	9500	163379
97	9250	162028
97	9000	160522
97	8750	159312
97	8500	157725
97	8250	155432
97	8000	153412
97	7750	151820
97	7500	149945
97	7250	148160
97	7000	146488
97	6750	144561
97	6500	142457
97	6250	139948
97	6000	137199
97	5750	134830
97	5500	133410
97	5250	130524
97	5000	128373
97	4750	126798
97	4500	123645
97	4250	121764
97	4000	117690
97	3750	114294
97	3500	110697
97	3250	108389
97	3000	105292
97	2750	101199
97	2500	97860
97	2250	92770
97	2000	88840
97	1750	84893
97	1500	80208
97	1250	75377
97	1000	68089
97	750	62372
97	500	52132
97	250	39770
97	100	30850
97	75	26605
97	50	23130
97	25	17875
97	10000	165806
97	9750	164545
97	9500	163360
97	9250	161196
97	9000	158520
97	8750	156719
97	8500	154999
97	8250	153966
97	8000	152608
97	7750	150583
97	7500	148838
97	7250	147293
97	7000	144560
97	6750	142874
97	6500	140836
97	6250	138248
97	6000	135882
97	5750	133334
97	5500	131737
97	5250	129728
97	5000	127696
97	4750	124813
97	4500	122401
97	4250	119870
97	4000	117751
97	3750	115549
97	3500	112646
97	3250	109665
97	3000	105817
97	2750	101761
97	2500	98986
97	2250	94675
97	2000	90495
97	1750	85526
97	1500	80279
97	1250	75273
97	1000	69247
97	750	62830
97	500	55071
97	250	41753
97	100	31924
97	75	27542
97	50	24163
97	25	18564
97	10000	165946
97	9750	164698
97	9500	163430
97	9250	161935
97	9000	160286
97	8750	158629
97	8500	156988
97	8250	155373
97	8000	153724
97	7750	151669
97	7500	149635
97	7250	146422
97	7000	144597
97	6750	142572
97	6500	141208
97	6250	139064
97	6000	136909
97	5750	134444
97	5500	132362
97	5250	129812
97	5000	127526
97	4750	124876
97	4500	121633
97	4250	118490
97	4000	116172
97	3750	111545
97	3500	108659
97	3250	105672
97	3000	102398
97	2750	98852
97	2500	95226
97	2250	91986
97	2000	88342
97	1750	84355
97	1500	80046
97	1250	74128
97	1000	67154
97	750	61184
97	500	51377
97	250	40287
97	100	29205
97	75	26698
97	50	24469
97	25	20569
97	10000	165548
97	9750	164319
97	9500	162596
97	9250	160032
97	9000	158651
97	8750	156836
97	8500	155326
97	8250	153728
97	8000	151999
97	7750	150576
97	7500	148761
97	7250	146633
97	7000	144429
97	6750	142501
97	6500	140488
97	6250	138967
97	6000	137518
97	5750	135118
97	5500	133363
97	5250	131206
97	5000	128571
97	4750	126016
97	4500	122686
97	4250	120311
97	4000	117693
97	3750	115110
97	3500	110194
97	3250	106592
97	3000	103569
97	2750	99796
97	2500	94673
97	2250	89044
97	2000	85644
97	1750	80882
97	1500	76057
97	1250	70224
97	1000	65008
97	750	59184
97	500	51004
97	250	37407
97	100	29295
97	75	27523
97	50	23099
97	25	17634
97	10000	165380
97	9750	164091
97	9500	162468
97	9250	160852
97	9000	159303
97	8750	157978
97	8500	155693
97	8250	153566
97	8000	152060
97	7750	149885
97	7500	148325
97	7250	146413
97	7000	144194
97	6750	142194
97	6500	140698
97	6250	137936
97	6000	136509
97	5750	134678
97	5500	132681
97	5250	129885
97	5000	127644
97	4750	124468
97	4500	121949
97	4250	118252
97	4000	115438
97	3750	110442
97	3500	107068
97	3250	104123
97	3000	101595
97	2750	99266
97	2500	97098
97	2250	93221
97	2000	88443
97	1750	84246
97	1500	80277
97	1250	75135
97	1000	68551
97	750	59798
97	500	51311
97	250	38897
97	100	29566
97	75	27050
97	50	24781
97	25	18628
97	10000	165797
97	9750	163878
97	9500	162705
97	9250	160796
97	9000	159217
97	8750	157464
97	8500	155982
97	8250	154320
97	8000	152337
97	7750	150093
97	7500	148181
97	7250	146679
97	7000	144669
97	6750	142866
97	6500	139629
97	6250	137466
97	6000	135507
97	5750	132878
97	5500	130388
97	5250	127562
97	5000	125539
97	4750	122837
97	4500	121087
97	4250	118412
97	4000	115533
97	3750	112836
97	3500	108307
97	3250	106351
97	3000	103642
97	2750	100636
97	2500	96897
97	2250	94551
97	2000	91260
97	1750	86500
97	1500	81077
97	1250	75657
97	1000	70524
97	750	63710
97	500	55711
97	250	42183
97	100	29648
97	75	27257
97	50	23364
97	25	18958
97	10000	165608
97	9750	164049
97	9500	162870
97	9250	160933
97	9000	159360
97	8750	157165
97	8500	154741
97	8250	153193
97	8000	151492
97	7750	149775
97	7500	148522
97	7250	146826
97	7000	144329
97	6750	142188
97	6500	140395
97	6250	138932
97	6000	136857
97	5750	134937
97	5500	132154
97	5250	129842
97	5000	128140
97	4750	124554
97	4500	121813
97	4250	119718
97	4000	117668
97	3750	114965
97	3500	112988
97	3250	109841
97	3000	107083
97	2750	103453
97	2500	97725
97	2250	92657
97	2000	89322
97	1750	84896
97	1500	79706
97	1250	73904
97	1000	68011
97	750	62247
97	500	51895
97	250	39933
97	100	32115
97	75	28398
97	50	24254
97	25	20880
96	10000	168297
96	9750	166535
96	9500	165171
96	9250	164143
96	9000	162101
96	8750	160424
96	8500	158606
96	8250	157490
96	8000	155609
96	7750	153838
96	7500	152351
96	7250	150194
96	7000	148670
96	6750	146105
96	6500	144688
96	6250	142890
96	6000	140174
96	5750	138158
96	5500	135998
96	5250	133332
96	5000	131008
96	4750	128722
96	4500	127206
96	4250	123937
96	4000	120515
96	3750	117791
96	3500	113611
96	3250	110022
96	3000	106968
96	2750	102107
96	2500	98497
96	2250	95035
96	2000	89432
96	1750	84698
96	1500	79805
96	1250	75096
96	1000	69877
96	750	61731
96	500	50848
96	250	40835
96	100	30748
96	75	28360
96	50	24741
96	25	20541
96	10000	167632
96	9750	166257
96	9500	164416
96	9250	162287
96	9000	160581
96	8750	159222
96	8500	157467
96	8250	154316
96	8000	152925
96	7750	151080
96	7500	148838
96	7250	146707
96	7000	145546
96	6750	143987
96	6500	140291
96	6250	138250
96	6000	136583
96	5750	133489
96	5500	131028
96	5250	128734
96	5000	126122
96	4750	123620
96	4500	121091
96	4250	119213
96	4000	116272
96	3750	113029
96	3500	110859
96	3250	107598
96	3000	104093
96	2750	100678
96	2500	96796
96	2250	92774
96	2000	88554
96	1750	83586
96	1500	77864
96	1250	73986
96	1000	68982
96	750	62069
96	500	53272
96	250	41105
96	100	31741
96	75	29478
96	50	25834
96	25	18873
96	10000	168184
96	9750	167070
96	9500	165705
96	9250	163576
96	9000	161931
96	8750	160308
96	8500	158488
96	8250	157264
96	8000	155684
96	7750	153823
96	7500	152246
96	7250	151109
96	7000	148482
96	6750	146690
96	6500	145002
96	6250	143209
96	6000	141013
96	5750	137757
96	5500	134590
96	5250	132122
96	5000	129685
96	4750	126404
96	4500	123280
96	4250	119744
96	4000	117113
96	3750	113750
96	3500	109214
96	3250	106543
96	3000	102600
96	2750	98803
96	2500	95359
96	2250	92423
96	2000	88354
96	1750	83214
96	1500	77768
96	1250	73454
96	1000	65412
96	750	57325
96	500	49792
96	250	41018
96	100	31037
96	75	28188
96	50	24710
96	25	21503
96	10000	168306
96	9750	166706
96	9500	165664
96	9250	164295
96	9000	162771
96	8750	161535
96	8500	159915
96	8250	157621
96	8000	155588
96	7750	154015
96	7500	152099
96	7250	150309
96	7000	148618
96	6750	146672
96	6500	144510
96	6250	141988
96	6000	139193
96	5750	136830
96	5500	135373
96	5250	132483
96	5000	130273
96	4750	128706
96	4500	125509
96	4250	123612
96	4000	119461
96	3750	116085
96	3500	112397
96	3250	110086
96	3000	106897
96	2750	102799
96	2500	99463
96	2250	94343
96	2000	90251
96	1750	86257
96	1500	81401
96	1250	76571
96	1000	69133
96	750	63389
96	500	52959
96	250	40559
96	100	31343
96	75	27415
96	50	23812
96	25	19325
96	10000	168124
96	9750	166856
96	9500	165642
96	9250	163478
96	9000	160770
96	8750	158952
96	8500	157227
96	8250	156178
96	8000	154792
96	7750	152761
96	7500	150983
96	7250	149434
96	7000	146673
96	6750	144966
96	6500	142921
96	6250	140310
96	6000	137866
96	5750	135350
96	5500	133703
96	5250	131665
96	5000	129605
96	4750	126701
96	4500	124252
96	4250	121673
96	4000	119513
96	3750	117303
96	3500	114366
96	3250	111404
96	3000	107475
96	2750	103407
96	2500	100538
96	2250	96216
96	2000	91953
96	1750	86938
96	1500	81563
96	1250	76450
96	1000	70273
96	750	63841
96	500	55905
96	250	42617
96	100	32478
96	75	28264
96	50	25232
96	25	21153
96	10000	168279
96	9750	167019
96	9500	165737
96	9250	164214
96	9000	162536
96	8750	160874
96	8500	159220
96	8250	157596
96	8000	155901
96	7750	153834
96	7500	151744
96	7250	148544
96	7000	146681
96	6750	144647
96	6500	143247
96	6250	141103
96	6000	138933
96	5750	136454
96	5500	134329
96	5250	131777
96	5000	129461
96	4750	126816
96	4500	123517
96	4250	120368
96	4000	117997
96	3750	113345
96	3500	110259
96	3250	107374
96	3000	104017
96	2750	100436
96	2500	96790
96	2250	93498
96	2000	89776
96	1750	85749
96	1500	81221
96	1250	75196
96	1000	68074
96	750	62198
96	500	52209
96	250	41034
96	100	29674
96	75	27261
96	50	25428
96	25	22234
96	10000	167876
96	9750	166653
96	9500	164890
96	9250	162304
96	9000	160898
96	8750	159069
96	8500	157530
96	8250	155913
96	8000	154142
96	7750	152728
96	7500	150894
96	7250	148736
96	7000	146519
96	6750	144581
96	6500	142550
96	6250	141031
96	6000	139551
96	5750	137168
96	5500	135351
96	5250	133196
96	5000	130510
96	4750	127911
96	4500	124514
96	4250	122123
96	4000	119465
96	3750	116851
96	3500	111889
96	3250	108291
96	3000	105192
96	2750	101419
96	2500	96171
96	2250	90496
96	2000	86993
96	1750	82208
96	1500	77266
96	1250	71497
96	1000	66140
96	750	60303
96	500	51900
96	250	38354
96	100	29922
96	75	28310
96	50	24127
96	25	19364
96	10000	167700
96	9750	166415
96	9500	164768
96	9250	163112
96	9000	161546
96	8750	160217
96	8500	157928
96	8250	155781
96	8000	154238
96	7750	152065
96	7500	150471
96	7250	148542
96	7000	146285
96	6750	144274
96	6500	142717
96	6250	139950
96	6000	138473
96	5750	136622
96	5500	134584
96	5250	131785
96	5000	129497
96	4750	126329
96	4500	123688
96	4250	119963
96	4000	117112
96	3750	112118
96	3500	108694
96	3250	105730
96	3000	103168
96	2750	100867
96	2500	98589
96	2250	94587
96	2000	89790
96	1750	85640
96	1500	81591
96	1250	76411
96	1000	69703
96	750	60828
96	500	52034
96	250	39846
96	100	30165
96	75	27725
96	50	25596
96	25	20392
96	10000	168130
96	9750	166164
96	9500	164977
96	9250	163065
96	9000	161456
96	8750	159682
96	8500	158182
96	8250	156519
96	8000	154501
96	7750	152248
96	7500	150279
96	7250	148784
96	7000	146720
96	6750	144912
96	6500	141633
96	6250	139455
96	6000	137445
96	5750	134807
96	5500	132308
96	5250	129464
96	5000	127377
96	4750	124679
96	4500	122929
96	4250	120240
96	4000	117278
96	3750	114548
96	3500	109939
96	3250	107930
96	3000	105235
96	2750	102252
96	2500	98381
96	2250	96022
96	2000	92494
96	1750	87740
96	1500	82231
96	1250	76838
96	1000	71580
96	750	64799
96	500	56623
96	250	43047
96	100	30223
96	75	27925
96	50	24416
96	25	21015
96	10000	167913
96	9750	166350
96	9500	165154
96	9250	163198
96	9000	161594
96	8750	159405
96	8500	156982
96	8250	155396
96	8000	153652
96	7750	151933
96	7500	150646
96	7250	148970
96	7000	146439
96	6750	144289
96	6500	142474
96	6250	141000
96	6000	138903
96	5750	136987
96	5500	134143
96	5250	131821
96	5000	130080
96	4750	126478
96	4500	123682
96	4250	121552
96	4000	119443
96	3750	116681
96	3500	114718
96	3250	111551
96	3000	108610
96	2750	104970
96	2500	99170
96	2250	94184
96	2000	90736
96	1750	86207
96	1500	80892
96	1250	75069
96	1000	69052
96	750	63302
96	500	52712
96	250	40720
96	100	32603
96	75	29081
96	50	25002
96	25	22360
