threshold	alignment_size	SNPs
98	1000	16574
98	750	13724
98	500	10871
98	250	6546
98	100	3587
98	75	3138
98	50	2440
98	25	1388
98	10000	62699
98	9750	61784
98	9500	60465
98	9250	59745
98	9000	58944
98	8750	58168
98	8500	57402
98	8250	56211
98	8000	55251
98	7750	53758
98	7500	52097
98	7250	51340
98	7000	50264
98	6750	49191
98	6500	48430
98	6250	47194
98	6000	45994
98	5750	44358
98	5500	43249
98	5250	42140
98	5000	40683
98	4750	39311
98	4500	38059
98	4250	36663
98	4000	35647
98	3750	34411
98	3500	33183
98	3250	31984
98	3000	30276
98	2750	29373
98	2500	28066
98	2250	26472
98	2000	24931
98	1750	22866
98	1500	21109
98	1250	18866
98	1000	16682
98	750	14232
98	500	11794
98	250	8005
98	100	5010
98	75	4137
98	50	2973
98	25	2288
98	10000	62766
98	9750	62074
98	9500	61508
98	9250	60642
98	9000	59701
98	8750	58940
98	8500	58137
98	8250	57323
98	8000	55930
98	7750	54925
98	7500	54017
98	7250	53245
98	7000	52279
98	6750	51228
98	6500	50016
98	6250	49049
98	6000	48161
98	5750	46900
98	5500	44884
98	5250	43677
98	5000	42637
98	4750	41345
98	4500	40157
98	4250	38963
98	4000	37744
98	3750	36274
98	3500	34524
98	3250	33216
98	3000	31406
98	2750	29760
98	2500	28028
98	2250	26319
98	2000	24382
98	1750	22917
98	1500	21070
98	1250	18745
98	1000	16329
98	750	14041
98	500	11189
98	250	7730
98	100	4661
98	75	4059
98	50	3056
98	25	1282
98	10000	63066
98	9750	62072
98	9500	61492
98	9250	60460
98	9000	59743
98	8750	59094
98	8500	57537
98	8250	56238
98	8000	55329
98	7750	54308
98	7500	53502
98	7250	52531
98	7000	51499
98	6750	50562
98	6500	49394
98	6250	48295
98	6000	47082
98	5750	45879
98	5500	44633
98	5250	43916
98	5000	42672
98	4750	41589
98	4500	40252
98	4250	38928
98	4000	37657
98	3750	36064
98	3500	34711
98	3250	33320
98	3000	31748
98	2750	30175
98	2500	28396
98	2250	26771
98	2000	24887
98	1750	23340
98	1500	21457
98	1250	18113
98	1000	15343
98	750	13011
98	500	10209
98	250	6621
98	100	4419
98	75	3819
98	50	2746
98	25	1988
98	10000	62591
98	9750	61068
98	9500	60258
98	9250	59279
98	9000	58283
98	8750	57310
98	8500	56500
98	8250	55621
98	8000	54316
98	7750	53218
98	7500	51951
98	7250	51010
98	7000	50094
98	6750	49041
98	6500	48078
98	6250	46689
98	6000	45504
98	5750	44206
98	5500	43101
98	5250	41914
98	5000	40772
98	4750	39579
98	4500	38542
98	4250	37427
98	4000	36123
98	3750	34094
98	3500	32247
98	3250	30843
98	3000	29321
98	2750	28282
98	2500	26769
98	2250	25019
98	2000	23509
98	1750	21583
98	1500	20032
98	1250	17698
98	1000	15303
98	750	12576
98	500	9656
98	250	6792
98	100	4391
98	75	3732
98	50	2721
98	25	1404
98	10000	62132
98	9750	61322
98	9500	60341
98	9250	59589
98	9000	58779
98	8750	57988
98	8500	57228
98	8250	56482
98	8000	55486
98	7750	54535
98	7500	53879
98	7250	53036
98	7000	51929
98	6750	50806
98	6500	49854
98	6250	48461
98	6000	47124
98	5750	46187
98	5500	45162
98	5250	44149
98	5000	42846
98	4750	41520
98	4500	39975
98	4250	38727
98	4000	37430
98	3750	35730
98	3500	34357
98	3250	32492
98	3000	31111
98	2750	29689
98	2500	27453
98	2250	25666
98	2000	24070
98	1750	22504
98	1500	21103
98	1250	18727
98	1000	16608
98	750	14382
98	500	10934
98	250	7418
98	100	4442
98	75	3546
98	50	3187
98	25	1991
98	10000	62603
98	9750	61755
98	9500	60983
98	9250	59962
98	9000	59295
98	8750	58158
98	8500	57290
98	8250	56540
98	8000	55332
98	7750	54469
98	7500	53452
98	7250	52421
98	7000	51270
98	6750	50464
98	6500	49324
98	6250	48162
98	6000	47107
98	5750	45720
98	5500	44467
98	5250	43429
98	5000	42190
98	4750	41020
98	4500	39631
98	4250	38355
98	4000	37291
98	3750	35818
98	3500	34479
98	3250	32668
98	3000	31217
98	2750	29356
98	2500	27250
98	2250	25579
98	2000	24099
98	1750	22175
98	1500	20010
98	1250	17913
98	1000	15436
98	750	12516
98	500	9794
98	250	6027
98	100	3348
98	75	2694
98	50	2405
98	25	1158
98	10000	62913
98	9750	61915
98	9500	60785
98	9250	60078
98	9000	59325
98	8750	57962
98	8500	56916
98	8250	55816
98	8000	54971
98	7750	53630
98	7500	52806
98	7250	51883
98	7000	50657
98	6750	49680
98	6500	48558
98	6250	47380
98	6000	46475
98	5750	45058
98	5500	43923
98	5250	42769
98	5000	41715
98	4750	40154
98	4500	38755
98	4250	37734
98	4000	36549
98	3750	35352
98	3500	33984
98	3250	32771
98	3000	31336
98	2750	29685
98	2500	28038
98	2250	26483
98	2000	24901
98	1750	22846
98	1500	20703
98	1250	18507
98	1000	16364
98	750	13644
98	500	11791
98	250	9004
98	100	5190
98	75	3915
98	50	2901
98	25	2215
98	10000	62864
98	9750	62042
98	9500	60903
98	9250	60176
98	9000	59521
98	8750	58412
98	8500	57487
98	8250	56590
98	8000	55190
98	7750	54273
98	7500	53318
98	7250	52349
98	7000	50875
98	6750	49789
98	6500	48851
98	6250	47931
98	6000	47054
98	5750	45852
98	5500	44665
98	5250	43711
98	5000	42689
98	4750	41333
98	4500	40377
98	4250	39202
98	4000	37512
98	3750	35746
98	3500	34126
98	3250	33048
98	3000	31933
98	2750	30515
98	2500	28481
98	2250	26957
98	2000	25046
98	1750	23421
98	1500	21602
98	1250	19813
98	1000	17010
98	750	14690
98	500	12175
98	250	7276
98	100	4492
98	75	3273
98	50	2682
98	25	1405
98	10000	62307
98	9750	61536
98	9500	60370
98	9250	59255
98	9000	58108
98	8750	57163
98	8500	56584
98	8250	55535
98	8000	54728
98	7750	53917
98	7500	52942
98	7250	51921
98	7000	50745
98	6750	49753
98	6500	48624
98	6250	47055
98	6000	46125
98	5750	45017
98	5500	44005
98	5250	42225
98	5000	40917
98	4750	39386
98	4500	38074
98	4250	36990
98	4000	35392
98	3750	33931
98	3500	32725
98	3250	31307
98	3000	29857
98	2750	28376
98	2500	26880
98	2250	25506
98	2000	24033
98	1750	21885
98	1500	20100
98	1250	17968
98	1000	15431
98	750	12877
98	500	10908
98	250	7099
98	100	4361
98	75	3317
98	50	2818
98	25	1356
97	10000	63835
97	9750	62977
97	9500	62101
97	9250	61227
97	9000	60459
97	8750	59690
97	8500	58751
97	8250	57969
97	8000	57225
97	7750	55632
97	7500	54205
97	7250	53186
97	7000	52135
97	6750	50973
97	6500	50142
97	6250	48792
97	6000	47884
97	5750	46738
97	5500	45228
97	5250	44186
97	5000	42656
97	4750	41354
97	4500	40194
97	4250	38796
97	4000	37664
97	3750	36534
97	3500	35137
97	3250	33713
97	3000	32081
97	2750	30191
97	2500	28578
97	2250	26984
97	2000	25342
97	1750	23289
97	1500	21016
97	1250	19160
97	1000	16883
97	750	13971
97	500	11012
97	250	6608
97	100	3632
97	75	3283
97	50	2440
97	25	1388
97	10000	63650
97	9750	62717
97	9500	61373
97	9250	60652
97	9000	59837
97	8750	59047
97	8500	58278
97	8250	57077
97	8000	56105
97	7750	54603
97	7500	52943
97	7250	52187
97	7000	51108
97	6750	50020
97	6500	49244
97	6250	47981
97	6000	46756
97	5750	45095
97	5500	43967
97	5250	42838
97	5000	41388
97	4750	39977
97	4500	38724
97	4250	37304
97	4000	36279
97	3750	35028
97	3500	33786
97	3250	32567
97	3000	30849
97	2750	29914
97	2500	28581
97	2250	26970
97	2000	25396
97	1750	23299
97	1500	21525
97	1250	19247
97	1000	17051
97	750	14554
97	500	11987
97	250	8185
97	100	5076
97	75	4331
97	50	2973
97	25	2288
97	10000	63693
97	9750	62990
97	9500	62418
97	9250	61538
97	9000	60579
97	8750	59818
97	8500	58996
97	8250	58165
97	8000	56750
97	7750	55729
97	7500	54823
97	7250	54041
97	7000	53062
97	6750	51990
97	6500	50772
97	6250	49779
97	6000	48869
97	5750	47609
97	5500	45577
97	5250	44353
97	5000	43284
97	4750	41997
97	4500	40817
97	4250	39609
97	4000	38361
97	3750	36889
97	3500	35134
97	3250	33805
97	3000	31993
97	2750	30341
97	2500	28580
97	2250	26861
97	2000	24889
97	1750	23390
97	1500	21495
97	1250	19160
97	1000	16696
97	750	14420
97	500	11523
97	250	7975
97	100	4855
97	75	4339
97	50	3056
97	25	1282
97	10000	64008
97	9750	63005
97	9500	62424
97	9250	61380
97	9000	60652
97	8750	59984
97	8500	58400
97	8250	57090
97	8000	56165
97	7750	55119
97	7500	54286
97	7250	53295
97	7000	52246
97	6750	51316
97	6500	50144
97	6250	49017
97	6000	47802
97	5750	46569
97	5500	45304
97	5250	44575
97	5000	43331
97	4750	42206
97	4500	40829
97	4250	39494
97	4000	38213
97	3750	36603
97	3500	35233
97	3250	33818
97	3000	32205
97	2750	30608
97	2500	28791
97	2250	27160
97	2000	25266
97	1750	23725
97	1500	21811
97	1250	18421
97	1000	15619
97	750	13254
97	500	10426
97	250	6715
97	100	4447
97	75	3905
97	50	2746
97	25	1988
97	10000	63545
97	9750	62006
97	9500	61182
97	9250	60205
97	9000	59210
97	8750	58215
97	8500	57376
97	8250	56489
97	8000	55169
97	7750	54071
97	7500	52779
97	7250	51835
97	7000	50909
97	6750	49848
97	6500	48866
97	6250	47453
97	6000	46257
97	5750	44904
97	5500	43785
97	5250	42572
97	5000	41442
97	4750	40233
97	4500	39185
97	4250	38054
97	4000	36728
97	3750	34650
97	3500	32791
97	3250	31379
97	3000	29844
97	2750	28769
97	2500	27270
97	2250	25476
97	2000	23963
97	1750	22023
97	1500	20466
97	1250	18121
97	1000	15704
97	750	12920
97	500	9812
97	250	6893
97	100	4498
97	75	3903
97	50	2721
97	25	1404
97	10000	63070
97	9750	62244
97	9500	61259
97	9250	60480
97	9000	59667
97	8750	58865
97	8500	58086
97	8250	57330
97	8000	56324
97	7750	55367
97	7500	54679
97	7250	53822
97	7000	52709
97	6750	51555
97	6500	50583
97	6250	49158
97	6000	47792
97	5750	46847
97	5500	45815
97	5250	44749
97	5000	43438
97	4750	42113
97	4500	40558
97	4250	39260
97	4000	37966
97	3750	36223
97	3500	34851
97	3250	32986
97	3000	31569
97	2750	30048
97	2500	27775
97	2250	25963
97	2000	24355
97	1750	22756
97	1500	21373
97	1250	18954
97	1000	16814
97	750	14543
97	500	11048
97	250	7505
97	100	4499
97	75	3741
97	50	3187
97	25	1991
97	10000	63539
97	9750	62685
97	9500	61907
97	9250	60867
97	9000	60200
97	8750	59043
97	8500	58165
97	8250	57410
97	8000	56184
97	7750	55321
97	7500	54284
97	7250	53235
97	7000	52051
97	6750	51241
97	6500	50089
97	6250	48910
97	6000	47854
97	5750	46448
97	5500	45166
97	5250	44099
97	5000	42855
97	4750	41670
97	4500	40277
97	4250	38992
97	4000	37939
97	3750	36435
97	3500	35068
97	3250	33215
97	3000	31766
97	2750	29876
97	2500	27762
97	2250	26067
97	2000	24576
97	1750	22601
97	1500	20410
97	1250	18190
97	1000	15705
97	750	12735
97	500	10048
97	250	6189
97	100	3456
97	75	2803
97	50	2405
97	25	1158
97	10000	63856
97	9750	62830
97	9500	61675
97	9250	60947
97	9000	60187
97	8750	58809
97	8500	57746
97	8250	56645
97	8000	55791
97	7750	54448
97	7500	53636
97	7250	52695
97	7000	51469
97	6750	50482
97	6500	49359
97	6250	48160
97	6000	47234
97	5750	45798
97	5500	44637
97	5250	43479
97	5000	42416
97	4750	40846
97	4500	39433
97	4250	38395
97	4000	37174
97	3750	35981
97	3500	34588
97	3250	33338
97	3000	31901
97	2750	30185
97	2500	28498
97	2250	26929
97	2000	25312
97	1750	23244
97	1500	21085
97	1250	18833
97	1000	16679
97	750	13888
97	500	11997
97	250	9134
97	100	5262
97	75	4000
97	50	2901
97	25	2215
97	10000	63802
97	9750	62966
97	9500	61830
97	9250	61078
97	9000	60419
97	8750	59289
97	8500	58339
97	8250	57419
97	8000	55998
97	7750	55082
97	7500	54099
97	7250	53117
97	7000	51651
97	6750	50540
97	6500	49574
97	6250	48632
97	6000	47744
97	5750	46525
97	5500	45351
97	5250	44389
97	5000	43363
97	4750	41958
97	4500	40984
97	4250	39796
97	4000	38068
97	3750	36283
97	3500	34673
97	3250	33581
97	3000	32453
97	2750	30994
97	2500	28950
97	2250	27430
97	2000	25488
97	1750	23817
97	1500	21975
97	1250	20149
97	1000	17299
97	750	14903
97	500	12416
97	250	7405
97	100	4537
97	75	3349
97	50	2682
97	25	1405
97	10000	63239
97	9750	62457
97	9500	61288
97	9250	60154
97	9000	59003
97	8750	58028
97	8500	57460
97	8250	56392
97	8000	55573
97	7750	54741
97	7500	53759
97	7250	52726
97	7000	51533
97	6750	50528
97	6500	49388
97	6250	47794
97	6000	46862
97	5750	45743
97	5500	44737
97	5250	42915
97	5000	41612
97	4750	40035
97	4500	38719
97	4250	37623
97	4000	36017
97	3750	34541
97	3500	33302
97	3250	31887
97	3000	30430
97	2750	28901
97	2500	27382
97	2250	25975
97	2000	24477
97	1750	22311
97	1500	20523
97	1250	18359
97	1000	15804
97	750	13145
97	500	11174
97	250	7184
97	100	4440
97	75	3410
97	50	2818
97	25	1356
96	10000	64353
96	9750	63483
96	9500	62593
96	9250	61712
96	9000	60933
96	8750	60162
96	8500	59223
96	8250	58491
96	8000	57752
96	7750	56168
96	7500	54738
96	7250	53700
96	7000	52650
96	6750	51507
96	6500	50693
96	6250	49294
96	6000	48374
96	5750	47272
96	5500	45767
96	5250	44727
96	5000	43170
96	4750	41836
96	4500	40648
96	4250	39242
96	4000	38076
96	3750	36883
96	3500	35472
96	3250	34067
96	3000	32441
96	2750	30535
96	2500	28862
96	2250	27225
96	2000	25560
96	1750	23514
96	1500	21199
96	1250	19377
96	1000	17062
96	750	14145
96	500	11168
96	250	6722
96	100	3641
96	75	3315
96	50	2483
96	25	1511
96	10000	64270
96	9750	63357
96	9500	61981
96	9250	61271
96	9000	60454
96	8750	59671
96	8500	58889
96	8250	57672
96	8000	56682
96	7750	55167
96	7500	53485
96	7250	52706
96	7000	51595
96	6750	50461
96	6500	49666
96	6250	48390
96	6000	47192
96	5750	45567
96	5500	44413
96	5250	43282
96	5000	41765
96	4750	40336
96	4500	39077
96	4250	37719
96	4000	36641
96	3750	35408
96	3500	34141
96	3250	32919
96	3000	31149
96	2750	30199
96	2500	28868
96	2250	27244
96	2000	25641
96	1750	23555
96	1500	21790
96	1250	19433
96	1000	17214
96	750	14701
96	500	12125
96	250	8292
96	100	5239
96	75	4435
96	50	3194
96	25	2644
96	10000	64319
96	9750	63619
96	9500	62971
96	9250	62077
96	9000	61124
96	8750	60346
96	8500	59529
96	8250	58681
96	8000	57274
96	7750	56232
96	7500	55293
96	7250	54532
96	7000	53536
96	6750	52455
96	6500	51237
96	6250	50323
96	6000	49402
96	5750	48078
96	5500	46006
96	5250	44794
96	5000	43720
96	4750	42407
96	4500	41254
96	4250	40041
96	4000	38853
96	3750	37279
96	3500	35475
96	3250	34208
96	3000	32285
96	2750	30649
96	2500	28867
96	2250	27159
96	2000	25171
96	1750	23685
96	1500	21764
96	1250	19415
96	1000	16936
96	750	14648
96	500	11718
96	250	8149
96	100	4982
96	75	4480
96	50	3182
96	25	1949
96	10000	64623
96	9750	63624
96	9500	63018
96	9250	61977
96	9000	61277
96	8750	60584
96	8500	58995
96	8250	57690
96	8000	56757
96	7750	55697
96	7500	54857
96	7250	53852
96	7000	52800
96	6750	51849
96	6500	50722
96	6250	49567
96	6000	48274
96	5750	47057
96	5500	45790
96	5250	45038
96	5000	43739
96	4750	42625
96	4500	41266
96	4250	39926
96	4000	38638
96	3750	37087
96	3500	35694
96	3250	34244
96	3000	32598
96	2750	30980
96	2500	29147
96	2250	27516
96	2000	25590
96	1750	24029
96	1500	22050
96	1250	18594
96	1000	15825
96	750	13429
96	500	10545
96	250	6774
96	100	4474
96	75	3922
96	50	2776
96	25	2129
96	10000	64136
96	9750	62533
96	9500	61775
96	9250	60757
96	9000	59703
96	8750	58700
96	8500	57869
96	8250	56962
96	8000	55663
96	7750	54586
96	7500	53255
96	7250	52348
96	7000	51452
96	6750	50399
96	6500	49421
96	6250	48022
96	6000	46851
96	5750	45489
96	5500	44338
96	5250	43109
96	5000	41956
96	4750	40737
96	4500	39678
96	4250	38489
96	4000	37135
96	3750	35039
96	3500	33155
96	3250	31797
96	3000	30249
96	2750	29167
96	2500	27584
96	2250	25748
96	2000	24242
96	1750	22255
96	1500	20698
96	1250	18336
96	1000	15920
96	750	13124
96	500	9981
96	250	7038
96	100	4577
96	75	3934
96	50	2801
96	25	1513
96	10000	63624
96	9750	62823
96	9500	61780
96	9250	60983
96	9000	60171
96	8750	59361
96	8500	58563
96	8250	57797
96	8000	56785
96	7750	55814
96	7500	55124
96	7250	54267
96	7000	53136
96	6750	51975
96	6500	51002
96	6250	49586
96	6000	48189
96	5750	47244
96	5500	46204
96	5250	45182
96	5000	43824
96	4750	42548
96	4500	40947
96	4250	39677
96	4000	38357
96	3750	36611
96	3500	35228
96	3250	33342
96	3000	31922
96	2750	30423
96	2500	28145
96	2250	26265
96	2000	24679
96	1750	23016
96	1500	21563
96	1250	19088
96	1000	16911
96	750	14650
96	500	11176
96	250	7567
96	100	4526
96	75	3768
96	50	3378
96	25	2336
96	10000	64065
96	9750	63194
96	9500	62401
96	9250	61379
96	9000	60696
96	8750	59577
96	8500	58728
96	8250	57923
96	8000	56649
96	7750	55773
96	7500	54739
96	7250	53681
96	7000	52473
96	6750	51645
96	6500	50484
96	6250	49300
96	6000	48233
96	5750	46821
96	5500	45552
96	5250	44477
96	5000	43216
96	4750	42045
96	4500	40669
96	4250	39370
96	4000	38268
96	3750	36779
96	3500	35387
96	3250	33515
96	3000	32031
96	2750	30133
96	2500	28008
96	2250	26304
96	2000	24786
96	1750	22807
96	1500	20592
96	1250	18419
96	1000	15915
96	750	12948
96	500	10165
96	250	6265
96	100	3497
96	75	2852
96	50	2441
96	25	1202
96	10000	64372
96	9750	63361
96	9500	62196
96	9250	61460
96	9000	60683
96	8750	59288
96	8500	58202
96	8250	57105
96	8000	56219
96	7750	54879
96	7500	54048
96	7250	53113
96	7000	51869
96	6750	50889
96	6500	49760
96	6250	48559
96	6000	47615
96	5750	46171
96	5500	45000
96	5250	43830
96	5000	42758
96	4750	41177
96	4500	39763
96	4250	38721
96	4000	37479
96	3750	36287
96	3500	34903
96	3250	33639
96	3000	32156
96	2750	30459
96	2500	28772
96	2250	27195
96	2000	25580
96	1750	23497
96	1500	21304
96	1250	19089
96	1000	16865
96	750	14013
96	500	12099
96	250	9239
96	100	5312
96	75	4076
96	50	2951
96	25	2273
96	10000	64447
96	9750	63584
96	9500	62411
96	9250	61649
96	9000	60962
96	8750	59871
96	8500	58952
96	8250	58059
96	8000	56625
96	7750	55672
96	7500	54677
96	7250	53672
96	7000	52220
96	6750	51092
96	6500	50155
96	6250	49183
96	6000	48287
96	5750	47029
96	5500	45842
96	5250	44879
96	5000	43852
96	4750	42466
96	4500	41498
96	4250	40234
96	4000	38449
96	3750	36689
96	3500	35046
96	3250	33923
96	3000	32720
96	2750	31249
96	2500	29210
96	2250	27664
96	2000	25711
96	1750	24048
96	1500	22191
96	1250	20360
96	1000	17536
96	750	15152
96	500	12637
96	250	7551
96	100	4569
96	75	3365
96	50	2736
96	25	1468
96	10000	63759
96	9750	62966
96	9500	61786
96	9250	60669
96	9000	59533
96	8750	58567
96	8500	57947
96	8250	56913
96	8000	56125
96	7750	55290
96	7500	54302
96	7250	53278
96	7000	52077
96	6750	51057
96	6500	49914
96	6250	48321
96	6000	47371
96	5750	46206
96	5500	45126
96	5250	43288
96	5000	41984
96	4750	40390
96	4500	39058
96	4250	37954
96	4000	36332
96	3750	34854
96	3500	33603
96	3250	32209
96	3000	30708
96	2750	29233
96	2500	27701
96	2250	26281
96	2000	24781
96	1750	22603
96	1500	20776
96	1250	18614
96	1000	15996
96	750	13343
96	500	11339
96	250	7387
96	100	4552
96	75	3553
96	50	2969
96	25	1401
